binzm1,binzm2,binzm3,binzm4,binzm5,binzm6,bincs1,bincs2,bincs3,bincs4,bincs5,bincs6,binoo1,binoo2,binoo3,binoo4,binoo5,binoo6
1.374059064,5.117724197,2.334045527,1.728453632,2.660932898,2.331265248,2.862112392,3.605746881,2.696268652,2.581306752,2.657258186,2.614225299,2.55922309,4.241543211,2.652961339,2.764899327,3.037535016,2.942105035
1.688689229,1.898780128,3.48629278,2.047985072,2.103518309,1.795908865,2.79637247,2.731695812,2.924203413,2.431397976,2.72439377,3.001356764,2.150001899,2.258037668,3.337370353,2.740927559,2.626818723,2.603133344
1.806185185,1.797739217,3.020071577,2.582779805,1.809653317,1.839624287,2.71198207,2.587385239,2.861663236,2.738468289,2.777069833,2.761078138,2.192307007,2.457517438,3.047884664,2.500284046,2.278248852,2.290959615
1.049038995,2.111615409,2.042996253,1.100352718,2.494398932,1.815102101,2.591262517,2.797835359,2.811130727,2.575429963,2.799817281,2.683426317,1.898765858,2.734221648,3.251261139,2.672388009,3.043558353,2.395581646
1.275764054,2.565943848,2.276299872,2.671598857,1.292610818,2.044563211,2.532413933,2.626394315,2.650873476,2.536543631,2.548459745,2.685396114,1.976855282,2.610895817,2.40418582,2.851701254,2.261341653,2.473916302
1.77995567,2.901856088,2.243867244,2.083502947,1.708605277,4.2691384,2.764563681,2.717460317,2.582990179,2.610860906,2.693865627,3.319880987,2.428065881,2.825959912,2.463519638,2.685017982,2.27431891,3.651634996
1.571197161,1.641976973,2.126145185,1.693884825,2.46062055,1.629351111,2.830714582,2.664153987,2.593007169,2.655270984,2.799147586,2.668237268,2.229150421,2.142408685,2.57855227,2.544659658,2.806192778,2.476818804
0.983262811,1.017939855,1.013741461,0.959160115,1.038115446,1.038450725,2.705383468,2.641304116,2.584088595,2.592013168,2.905440972,2.962919498,1.640077956,1.634967559,1.601434745,1.649612433,1.625470621,1.587555804
1.667626403,2.637006445,2.862869646,1.810082163,2.06529986,2.284282188,2.751812257,2.891751391,2.798716608,2.800000254,2.783479772,2.934882252,2.645811594,3.014403209,3.180054303,2.858249318,2.77663677,2.827156714
0.976034957,0.831622125,2.688723912,1.302202916,0.98856893,0.592185618,2.454746154,2.433481965,2.42215531,2.640143279,2.25257459,2.530952671,2.094944869,1.90081674,2.994203284,2.238854992,1.79094808,1.67797612
1.71375193,3.187506703,1.670354458,1.053863946,6.099552962,1.303838196,2.630929845,3.06296961,2.81544169,2.186187437,2.805448145,2.642030031,2.726054087,3.614939791,2.828932697,2.406770924,3.699166051,2.20832025
1.699616682,2.131204173,2.200818863,2.906630539,2.21708685,1.915905432,2.681169747,2.60857485,2.567478676,2.834430588,2.657535697,2.832805229,2.651163217,2.928757238,3.138858622,3.270472894,2.908204356,2.755298383
0.58289023,0.627960934,0.62563384,0.632952375,0.651578864,0.622460721,2.464249016,2.395719476,2.442943124,2.473363824,2.760765829,2.367497395,1.482048191,1.73642514,1.707149113,1.800360604,1.771703926,1.701273494
0.973182564,0.947449566,1.611327116,1.019142751,1.693498986,1.018670702,2.311970817,2.490769999,2.569119229,2.456249484,2.711824154,2.675018086,1.765519597,1.655235752,2.368448524,2.091619152,2.367062064,1.857585864
2.958105845,2.342285026,2.179746214,2.902881704,2.836141416,2.834544592,2.768889823,2.562086299,2.61973926,2.919143098,2.879958169,2.705776307,3.135154962,2.99928258,3.11121314,3.468527712,3.494142711,3.209065014
3.567087118,1.675074325,1.336949616,1.314237312,1.221449,0.937788847,2.543935115,2.415413403,2.293368514,2.541594202,2.508366354,2.523832522,2.910936914,1.924833537,2.128052014,1.952805191,1.906152044,1.994024105
0.573436828,2.17739433,2.527515935,1.613424194,0.988804132,1.470609748,2.32396536,2.295804825,2.084617447,2.14294122,2.310021037,2.508388066,2.012989426,1.922075209,2.054038396,2.147659047,2.047967409,2.244083405
1.465650971,1.606361175,1.459422229,1.345982801,2.588272637,1.587388905,2.771520908,2.781784452,2.685630361,2.716899196,2.739966665,2.551176159,2.239761369,2.209836995,2.492692319,2.149553118,3.044142412,2.385737093
2.369822189,1.275489285,1.763622538,1.178530413,1.221831453,1.684251395,2.558223127,2.2689709,2.578092086,2.734065824,2.784342475,2.738697963,2.990355419,2.725384319,3.183708931,2.774710127,2.845645901,2.878285938
1.846560757,1.810620791,1.710178384,1.795579066,1.910618414,1.968434834,2.754878036,2.852497997,2.687230447,2.664729891,2.765657345,2.790783467,2.59341432,2.580450559,2.62057864,2.296590337,2.62897236,2.818513373
1.854226217,1.764719896,3.1104832,1.740915386,2.252693589,1.515010029,2.617045175,2.741934351,2.731521715,2.441459434,2.77553783,2.51575215,2.56920308,2.279636174,2.829410985,2.578795694,3.090567055,2.792401647
1.048325872,1.027589794,0.986483306,1.062291587,1.030346103,0.990050995,2.438848268,2.491515871,2.565068097,2.865322694,2.553739001,2.62542741,1.74087719,1.762121295,1.860342539,1.91947921,1.8966362,1.681619952
1.791863679,2.37355673,1.523844275,2.981424806,2.387160958,2.029576963,2.684824223,2.903471883,2.769871275,3.212872939,2.715320978,2.670400864,2.310277104,2.618986302,2.234080836,3.279706401,2.548892435,2.272893467
0.634072875,0.594449222,0.617151044,0.59409006,0.602294542,0.607045538,2.425358435,2.460242311,2.500376285,2.612048753,2.553533877,2.557749617,1.633132864,1.657257836,1.510453994,1.571046616,1.659673288,1.466927022
2.221305661,1.910941924,2.498805553,1.956856094,2.199107312,1.961166891,2.807796628,2.937746474,2.917828809,2.745653983,2.901544405,2.74477098,2.95119013,2.890713158,3.098930351,2.698687276,2.888912449,2.924637624
2.424931239,2.801185179,3.412540063,2.024416543,2.692988559,3.411914951,3.059271942,3.246176538,3.261809283,2.938240783,3.229492338,3.125969888,2.254465587,2.413858116,2.724192461,2.010730803,2.464376979,2.837278286
1.732580682,1.978880378,1.62385914,1.96031414,2.934760416,1.927974193,2.897437036,3.256018897,2.837701847,3.123460013,3.39780238,3.161454776,2.369844039,2.38050074,2.062349737,2.431609894,2.728574162,2.226735683
2.366166596,1.804833589,1.6851136,1.567706469,2.137144612,1.694804044,3.266763265,3.073711574,2.881530983,3.199683988,3.150972264,2.992970721,2.541675185,2.170027005,2.23331955,2.041285816,2.50477822,2.208248776
1.693265509,0.680176227,1.294439952,1.103356857,1.023844123,0.843482737,2.72125325,2.985770456,2.8784443,2.853666509,2.862763179,2.873714774,1.876399244,2.091643689,2.005539956,1.823104045,1.912638262,1.752427412
2.128316501,2.58245639,3.028617234,2.455796579,2.28517214,2.268085609,2.897137958,3.135935688,3.281404391,3.027282909,3.056357712,3.044754147,1.985893049,2.602787547,2.816167731,2.399858218,2.443198786,2.658119116
2.560717373,2.053932035,1.946450219,2.216304807,1.966066985,2.36024213,3.025777978,2.87665351,3.032349272,3.153659773,2.847630437,3.043205269,2.260516529,2.127247884,1.98284586,2.29090817,2.105767343,2.289986918
1.859350936,1.372113917,1.137287146,1.489268634,1.476482745,1.386640577,2.959516815,2.748507868,2.824984402,2.775060596,3.05510533,2.929265746,2.248921231,1.939064267,1.948072845,2.035789216,2.003208926,1.935243778
2.023478878,2.287333504,1.542399905,1.573161349,1.439041928,1.932425428,3.088959847,3.097803495,2.859694361,3.069018176,3.065664604,3.136279863,2.548385207,2.277278276,2.135158124,2.181288576,1.954969747,2.381409538
1.47623027,1.435808707,2.522952983,3.962167731,1.43107261,1.308204672,2.772651498,2.956619762,2.871978738,2.494128883,3.028358895,2.615891352,2.140799209,2.053190921,2.305127699,2.92668863,1.822434513,1.743542513
1.73394731,1.818731739,1.776488549,1.744783496,1.613485217,1.502634064,2.988901575,2.978293051,3.038175624,2.810769281,2.99412557,2.969975478,1.974574766,2.0813573,2.250295444,2.213642228,2.065028422,2.017588955
0.891487345,1.029086029,1.227130423,3.196246813,1.480310693,2.131976032,2.968897891,2.90102791,2.911334819,3.390090739,3.039185206,3.001957714,1.827587982,1.954013959,2.031919446,3.13901044,2.13888419,2.649895684
1.843401108,1.369664034,2.393978932,0.946880136,2.538201119,2.238571953,2.982815619,2.939679374,3.140691371,3.023437234,3.167253287,2.950477506,1.89231267,1.908949682,2.477593554,1.831946053,2.847946958,2.433211562
1.156604981,1.360118437,1.065843818,1.943426826,1.274902768,2.352507633,2.942524428,3.136727602,2.853471461,3.146591025,3.264380199,3.132675364,1.938486471,1.995601827,1.933656981,2.177736484,2.026441786,2.570798837
2.117536475,1.755670402,1.741650329,1.652037819,1.555391408,1.530870501,3.077532528,2.942547016,3.24138851,2.910250911,3.013732654,2.972616904,2.429425304,2.19114307,2.169059833,2.207497685,2.06059574,2.115391667
1.543123392,1.845051021,5.460244867,3.180086289,2.930809759,2.435725266,2.837504554,3.053282191,3.415548724,3.255006812,2.954928474,2.953042267,1.882478812,2.250646081,4.067365395,2.594192134,2.449025208,2.189195343
1.529856932,1.540711321,1.344121412,1.988648375,1.453834472,1.303381077,2.875621062,2.818058845,2.845299416,2.945930479,2.909306415,2.928719342,2.028784085,2.229190234,2.03720092,2.399326057,2.112279135,1.887253621
2.788024235,3.202261932,1.897031375,3.009254294,2.410266725,1.438563231,3.072338474,3.35521628,3.092265385,3.103402416,2.988984707,2.900695277,2.776511597,2.934533387,2.88931159,2.68670941,2.614907528,2.158669719
2.438170993,1.92409322,1.672606194,1.72067615,1.469902082,1.422446173,3.041014687,2.800186713,2.836811915,2.748508092,2.730914853,2.819691629,2.473814474,2.248201599,2.081036081,2.28016964,2.193031036,2.116899223
1.999711042,1.966372782,1.776229627,1.513918643,1.795323648,1.921944839,2.899409946,3.031749567,3.076684547,2.952279525,2.728023118,2.955934564,2.053034791,2.25692521,1.980765685,2.013537484,2.026796864,2.100746051
1.396915196,1.392635137,1.14594139,2.199669666,1.889819643,1.689839312,2.919590621,2.872608191,2.65937696,2.789043638,2.819444045,2.899067544,2.088079557,1.885601223,1.932979998,2.512278198,2.31026373,2.053228047
2.100491552,2.421559156,2.020868414,2.449156617,2.026430865,1.919203851,2.859903202,3.108427494,2.897731235,3.09430864,3.042738088,3.041117522,2.039254519,2.273156855,2.235771189,2.429141825,2.068107387,2.103251963
1.387172146,1.363144672,1.48434954,1.363215218,0.949200598,1.931847182,2.910621061,2.9151174,2.899047248,3.066683546,2.869982561,3.026312585,1.933329155,1.888436143,1.841735489,1.932096479,1.738759238,2.397448332
0.92514865,2.177260655,1.389096299,1.908205771,2.105118227,1.415158893,2.450780336,2.772622167,2.719944561,2.804122804,3.131805585,2.919778555,1.502301308,2.386585643,1.84693271,2.059719515,2.100381414,1.963157427
1.910487301,1.678540794,2.782221803,1.762253085,2.392076771,1.836628379,2.810010427,3.087465282,3.096064057,3.0189288,3.242585185,3.173159629,2.439636981,2.18256501,2.646076002,2.215221191,2.518645146,2.27749554
1.185588394,0.961533194,1.355841416,1.435367283,2.622823023,1.646709923,2.74476873,2.533000586,2.927377982,2.939062171,2.919835283,2.987080244,2.083507247,1.850643879,1.938536663,2.020262163,2.581471897,1.830862859
2.477438049,2.050443423,1.956039189,2.510029604,2.50861868,2.20752296,3.032176927,3.204920103,2.988851432,3.207695677,3.196114485,3.003526611,2.196972795,2.835817793,1.930775529,2.396614697,2.372958145,2.145366
0.558868443,0.56695113,0.6311322,0.584176221,0.61516467,0.60244149,1.084096402,1.053226131,1.100203192,1.041224758,1.050613972,1.045164848,0.830001544,0.707636614,0.816246889,0.749932464,0.808536975,0.643098249
0.602227176,0.643929803,0.610157933,0.642214489,0.635763301,0.603348597,1.002331226,0.986651281,0.98185542,1.038035658,1.015657016,1.070336892,0.82656846,0.826062018,0.796710692,0.957943818,0.993889424,0.867880676
0.586103285,0.558910352,0.604924208,0.573751127,0.551065571,0.568992043,0.955315784,0.958776428,0.979009816,0.929166094,1.003761863,1.034216208,0.6783755,0.737500796,0.784727095,0.904480459,0.804482993,0.787190634
0.583354019,0.564909487,0.552949224,0.578612228,0.569159034,0.564590388,0.98231782,0.972701492,1.025868103,0.99701878,1.025042019,1.035450947,0.799253683,0.782737781,0.777814569,0.909260859,0.795884922,0.771955877
1.276898031,0.636185321,0.626011098,0.646348115,0.664470129,0.625576912,0.867554077,0.804717587,0.936697006,0.901935549,0.91787908,0.975753506,1.183074015,0.772545474,0.94434873,0.928652318,1.052781813,0.875868754
1.278800205,0.643484257,0.598462663,0.62538265,0.62617453,0.55470788,0.87913009,0.963603027,0.896237509,0.943996668,0.870311219,0.967290033,0.931084156,0.897513966,0.849508182,0.896837847,0.858080062,0.785228797
0.637609448,0.620352506,0.658506778,0.634058401,0.674670744,0.62584172,0.839620044,0.872175434,0.920683951,0.883644052,0.918549399,0.964853311,0.938049347,0.908438599,0.899755155,0.843115382,0.819617531,0.900079169
0.56438291,0.593032185,0.561918291,0.601209495,0.551567852,0.538977845,0.894472136,0.923810509,1.01936729,0.945893787,0.985463912,1.081140437,0.783487273,0.680017783,0.822080794,0.80573719,0.784116197,0.976178405
0.659311589,0.651623008,0.657673359,0.643556713,0.684686307,0.696515047,0.888675278,0.929091891,0.896696332,0.888765146,0.9370048,0.943056622,0.977914644,0.851134155,0.917056271,0.963331542,0.910298889,0.969553495
0.647750028,0.644015346,0.665804625,0.646869243,0.655703051,0.658631997,1.019056612,1.021455301,1.007527733,1.024970645,0.994142081,0.982831428,0.871582196,0.943256266,1.094959639,0.912171063,0.933221231,0.977518126
0.557009576,0.543550961,0.592325816,0.598540989,0.668480446,0.599600824,0.903184239,0.910989029,0.901834667,0.892810075,0.831876877,0.873943974,0.685848577,0.807988079,0.807825065,0.880924665,0.855809331,0.819978734
0.658237379,0.668668314,0.622552828,0.686051591,0.6517669,0.667582768,0.855723694,0.988027293,0.995341403,0.972252964,0.919084281,0.985667682,0.775920747,0.965551917,0.859115265,1.074203339,0.912200191,0.993063781
0.614984576,0.641418543,0.636858509,0.647092924,0.669760164,0.655998706,0.891930244,0.912849313,0.879587598,0.925644292,0.823913913,0.906186357,0.829790559,0.980080717,0.897750917,0.963323792,0.851097193,0.82895761
0.558397888,0.604208788,0.56879718,0.582758448,0.616243683,0.592231814,0.936541655,0.9335864,0.922921661,0.948986663,0.952274125,0.902475651,0.815770675,0.795524493,0.797251342,0.778601182,0.85078218,0.782212057
0.599089055,0.645266912,0.618382163,0.702939646,0.635387504,0.644112723,0.947048592,1.007735179,0.946960716,0.983930684,0.949542437,0.998562954,0.806591698,0.868235048,0.898867807,1.083809564,0.921196375,1.058354013
0.644793816,0.622429272,0.635018534,0.650349123,0.645986228,0.624976706,0.896210544,0.940284951,1.012409184,0.962886885,1.013003607,0.979786305,0.744474951,1.01529722,0.921354685,0.943448174,0.962809545,0.984002271
0.711287537,0.630251917,0.668288863,0.6573797,0.671395169,1.385801028,0.879443863,0.937797314,1.018922991,0.955763068,0.97922265,0.913414034,0.893394769,0.852346025,0.896742822,1.006956727,1.003277941,1.116809445
0.53358738,0.546321869,0.57753209,0.552280861,0.555733323,0.609143625,0.972916374,0.954485068,0.922438215,1.03709581,1.001008913,1.029385455,0.817152484,0.836986153,0.794212578,0.907646093,0.894462618,0.894377138
0.566247161,0.554393676,0.538842784,0.566474308,0.586151411,0.554949171,1.262745718,1.110542257,1.059645693,1.044385186,1.011534873,1.067489784,0.720241174,0.787821828,0.740985808,0.802582835,0.866580996,0.735257843
0.544609016,0.568306128,0.566518852,0.549801586,0.591972927,0.521419877,1.094422671,1.058270065,1.096387628,1.025888706,0.993994303,1.054345415,0.868620005,0.699794408,0.858035951,0.714352096,0.872678805,0.744925943
0.556813787,0.627624694,0.60848515,0.533764421,0.599471594,0.575831907,0.960885694,0.841647267,0.96650857,1.006960032,0.939431088,1.000551152,0.68474553,0.784926865,0.754360588,0.930267213,0.81678325,0.776164358
0.550696979,0.591178775,0.65459402,0.616969801,0.583896975,0.566863673,0.987140919,0.90605739,0.930711741,0.951147979,0.937040341,0.979989934,0.824004966,0.827534533,0.867654379,0.844789462,0.826733776,0.776190423
0.598056324,0.595264709,0.559000939,0.574284126,0.606604804,0.550557995,0.958846327,0.949307651,0.930397656,0.985600714,0.931117006,0.884198428,0.85431478,0.905341268,0.913463111,0.780126226,0.774148958,0.828420204
0.57930859,0.571194302,0.609585428,0.607851896,0.631000066,0.624230118,0.948034741,1.030528077,0.982287499,0.974541613,0.975359408,1.052737395,0.757807977,0.875525241,0.891685831,0.965255815,0.810614972,0.971193211
0.638558791,0.634821576,0.634938706,0.637344905,0.626890994,0.623454728,0.897127619,0.934766258,0.908055297,0.977805154,0.994437599,0.940085683,0.884042416,0.880950788,0.873104541,1.003696608,0.940620777,0.945572651
0.67045337,0.635122777,0.649003727,0.686834786,0.640433912,0.62974002,0.813243818,0.908080348,0.970731546,0.968122999,0.875102501,0.937165235,0.799226199,0.882125039,0.920921098,0.873475243,0.835687115,0.96294583
0.967750371,1.317079165,1.130066663,1.084685037,1.257389482,1.291572246,0.768699462,0.765696391,0.6913029,0.771342534,0.741497091,0.708960756,0.950918565,1.338270203,1.238231063,1.148400293,1.26955137,1.208669314
0.707796666,0.848829399,0.894957549,0.975193359,0.981062551,0.871087743,0.741078676,0.676846068,0.646136845,0.657942732,0.655428411,0.661614743,1.060790386,1.088338368,1.10269074,1.219113345,1.199358576,1.195530808
1.38852464,0.936236234,0.918162776,0.975465742,0.930786908,0.845719185,0.736574513,0.819247967,0.781141329,0.780991993,0.762661361,0.780574803,1.294712018,1.238099506,1.08200793,1.206295813,1.183850543,1.05780867
0.888855095,0.845499332,0.841457742,0.825458052,0.833531145,0.805204437,0.690282032,0.717933104,0.710161507,0.735893062,0.713016747,0.766696901,1.178589738,1.210517924,1.196400002,1.220449178,1.166115291,1.271003246
1.78688604,0.810076105,0.77236672,0.759262241,1.126662625,1.125413921,0.795765844,0.75029319,0.745749139,0.706964146,0.687438825,0.65616443,1.363288035,1.113927104,1.178897624,1.082290197,1.179201919,1.226903444
0.603458598,0.685213927,0.680879535,0.649886422,0.74933563,0.752693522,0.976333523,0.934942528,0.893731202,0.88663572,0.869697452,0.833407069,0.85676357,0.918311056,0.820226574,0.82384025,1.038627407,0.970171335
0.898221783,0.829597838,0.870263142,0.80202369,0.835230563,0.828362022,0.766549986,0.879510567,0.868341414,0.811301235,0.788085458,0.808104964,0.932804489,1.307026585,1.117911554,1.008646806,0.968629461,1.181131111
1.400014741,1.667831671,1.784697112,1.777356765,1.828485415,1.863138259,0.564072545,0.506488286,0.537848013,0.54935947,0.544986422,0.533866974,1.450665006,1.593386042,1.632370032,1.631448751,1.71618388,1.694097053
0.815534965,0.763511294,0.864588394,0.755093326,0.751019144,0.783401824,0.769770113,0.753214209,0.71251121,0.715086412,0.725108984,0.731660601,1.069820727,1.193143781,1.195142874,1.039412195,1.009944572,1.019143845
0.814765346,0.748353234,0.75132109,0.769011721,0.77058398,0.8100488,0.683659513,0.735475231,0.749519413,0.709831321,0.724562344,0.719359622,1.027697506,1.060072246,1.209280827,1.154065909,1.173234163,1.153459371
0.88846968,1.251559607,1.209102037,1.250851889,1.227747256,1.104528153,0.644048414,0.583939961,0.642776508,0.650413678,0.621115848,0.627443908,1.204559414,1.267748771,1.344200047,1.380830533,1.18516738,1.186944083
0.901893972,0.976961432,1.17278998,1.261796658,1.088980882,0.998271875,0.61920467,0.655620408,0.655441863,0.677181113,0.674655585,0.654884088,1.248732984,1.22356968,1.245056931,1.402201907,1.163645719,1.224634221
1.25170099,1.581365716,1.515481762,1.631500365,1.740579178,1.685578196,0.592427265,0.564362413,0.560884154,0.592849341,0.565270506,0.48699637,1.375879376,1.512681787,1.530440547,1.427546147,1.721171555,1.552281972
1.263654398,1.415852345,1.515672793,1.364505957,1.380534315,1.348179208,0.613132559,0.631004057,0.608712432,0.597592646,0.622367904,0.551385962,1.371513689,1.43464672,1.39918952,1.405483247,1.455947237,1.39800351
1.060900369,1.050977888,0.956559346,0.998454903,1.017435375,0.856284963,0.785406459,0.750241409,0.732317728,0.741700717,0.665659432,0.6983801,1.257445353,1.445986153,1.210289042,1.324250572,1.130248333,1.298003447
1.106486231,1.198088662,1.155030659,0.987058832,0.951244708,0.891602213,0.627282362,0.621437802,0.684046018,0.672971916,0.610591833,0.671120982,1.29452435,1.381900024,1.410489094,1.266662311,1.283710114,1.120818759
0.930322281,0.874446409,0.929643946,0.872396186,0.981951935,0.903326108,0.650353969,0.676768148,0.642834254,0.705467085,0.688846414,0.706895729,1.129332607,1.237458326,1.185660312,1.221901173,1.11356378,1.257310874
1.380079776,1.460550463,1.360440595,1.354631635,1.358412457,1.454457824,0.558724018,0.559363785,0.562614781,0.608997584,0.558097186,0.611574426,1.435097402,1.415520601,1.50306754,1.488676579,1.401349409,1.434494786
1.312998871,1.455400657,1.419810803,1.416288966,1.368999346,1.224207341,0.599729431,0.606195471,0.588706806,0.586228705,0.570616397,0.576113808,1.400736843,1.465153887,1.339707971,1.472179002,1.468382012,1.34681727
0.915826235,0.80958504,0.806790278,0.790257235,0.821318189,0.836650358,0.662003434,0.676431613,0.732053885,0.724947439,0.744410726,0.689044484,1.248760602,1.02624956,1.058588976,1.10720478,1.319328883,1.052651396
0.990482494,0.905660143,1.055501949,0.881375452,0.873547663,0.846264894,0.65803802,0.694774784,0.622301339,0.701559839,0.693994422,0.724152095,1.209906333,1.344334762,1.154005485,1.2600894,1.172360421,1.147975192
0.811728149,0.790011716,0.749918149,0.797292784,0.822006498,0.796612781,0.748303344,0.790713956,0.702994337,0.746849611,0.67649025,0.67887598,1.210166849,1.224516846,1.068469903,1.11054729,1.011714811,1.1282322
1.479394896,1.509524422,1.432790369,1.51369326,1.48320467,1.462627434,0.53325341,0.532974026,0.576664476,0.566550335,0.608966847,0.57660086,1.524755666,1.51828893,1.629428796,1.449365033,1.49647148,1.483987839
1.223583548,1.339947003,1.541714581,1.059018966,1.010240107,0.990609119,0.623898857,0.677874755,0.69662894,0.617502916,0.694630922,0.645210008,1.328199593,1.26492627,1.486602245,1.214469449,1.240520926,1.215627922
0.867746323,0.895909457,1.014644358,0.863355431,0.910671755,0.808801237,0.702680475,0.676757267,0.626629433,0.696880984,0.650273176,0.670927835,1.222575535,1.195875046,1.219286703,1.214540246,1.105870173,1.191562124
1.047065088,1.403792647,1.508925875,1.43383803,1.227751778,1.459577757,0.750074741,0.691454364,0.717321091,0.681027194,0.706949717,0.739061054,1.375795087,1.315429197,1.54818231,1.450710469,1.337592599,1.610241636
0.795095221,0.826137521,0.765792441,0.801245629,0.786015641,0.783243176,0.86853356,0.905575593,0.90072872,1.002546911,0.939593536,0.920333498,1.00023849,1.141327494,1.028785987,1.055749348,1.092986825,1.102389319
1.507726392,0.811974141,0.708579529,0.692607439,0.65513054,0.711931777,1.107360762,1.103337813,1.129505948,1.139712903,1.148305683,1.175895888,1.001072568,0.589803228,0.747938965,0.665282355,0.601316023,0.625180366
1.402361573,1.403720713,1.965312129,0.967799391,1.767984899,1.617124045,1.116941484,1.157367635,1.19588334,1.149002958,1.133810308,1.164925206,1.091970966,1.199303476,1.484303409,0.904595663,1.394403248,1.092398749
0.612097719,0.636593301,0.643087478,0.622863414,0.598737216,0.559274617,1.112619195,1.186973935,1.110972422,1.09843992,1.135613578,1.196057828,0.550595273,0.567767623,0.54456222,0.548138418,0.690443218,0.664425156
0.841496508,0.845522077,2.019884579,0.839615427,1.305305368,0.920768028,1.098812673,1.160307927,1.142204737,1.118760621,1.393691175,1.13396129,0.934035582,0.900648151,1.553850241,0.782895849,0.969489124,1.021681921
0.62272985,0.609364754,0.763311005,0.614004142,0.623852364,0.604586334,1.171808324,1.26188283,1.23739504,1.259395713,1.218780786,1.320087921,0.706817309,0.642970091,0.660424072,0.650148439,0.606932523,0.808372167
0.604506617,0.609117975,0.586215581,0.583463861,0.553916686,1.173911728,1.107505208,1.0649941,1.201918104,1.204522241,1.230672001,1.190203144,0.641055853,0.59495539,0.630769544,0.626811172,0.549366864,0.97391031
1.12660189,1.849048561,2.089180192,1.936675101,2.419063013,4.260512564,1.05308922,0.99471942,0.996177347,1.303594637,3.024789843,8.574622006,1.353044413,1.463403886,1.889546144,1.823219821,2.900349607,3.706910334
0.630567816,1.390359708,1.801648126,0.703500203,0.685363202,0.687866858,1.020773106,1.087189992,1.167697966,1.135740805,1.131485452,1.14093378,0.664426303,1.180879042,1.050460056,0.574396178,0.583316646,0.626306749
1.858493078,0.968140711,0.709003184,0.61678252,0.65787087,0.586422573,1.115801055,1.085956057,1.104439897,1.230397079,1.205878394,1.20645377,1.338894916,0.659885359,0.675627121,0.659031016,0.663626977,0.541480549
0.678958662,0.682040001,0.667436435,0.664808555,0.676674854,0.62509498,1.163325092,1.074579913,1.107010891,1.120612176,1.135045538,1.119459041,0.635938873,0.680564928,0.681245696,0.627457088,0.66623606,0.553390094
2.007291341,0.818230681,0.705264218,0.70435094,0.682335883,0.741482447,1.057238746,1.088486466,1.10575049,1.12387924,1.165919997,1.110467022,1.249391975,0.733820675,0.94414274,0.780596086,0.786277579,0.68498491
0.604178902,0.602591302,0.609928645,0.602979409,0.606988066,0.600384263,1.153285714,1.119361163,1.216527238,1.162170507,1.175324718,1.222910701,0.640329074,0.570196391,0.586046338,0.548263802,0.729540841,0.623462518
1.051504121,0.953725875,0.88263367,0.841826219,0.825382519,0.742604206,0.9190827,0.89619031,0.953529697,0.973169442,0.992454739,0.98390247,1.668263291,1.647418916,1.680155929,1.639186098,1.502619039,1.615220953
2.33730052,1.035594015,1.085656219,2.278863263,1.483498878,1.71742484,1.231614327,1.179871379,1.173706078,1.128095376,1.184860381,1.229884159,1.784480634,1.038110428,1.317416889,1.531962201,1.330079444,1.305299739
0.863454546,0.868037142,0.792700015,0.832869632,2.008519431,0.844755641,1.06423221,1.022906379,1.053920525,1.118302583,1.045587761,1.228645461,0.870068816,0.869880288,0.979235855,0.856842629,1.359798956,0.902679342
1.792619651,1.751046454,0.870786082,0.77388351,0.798025707,0.813167974,1.171369813,1.074082558,1.162492604,1.082750909,1.190359259,1.163182233,1.375245788,1.084194206,0.652706661,0.734872754,0.593970764,0.806596015
1.588803925,1.606731805,0.930251,1.001392036,1.768101554,0.927256234,1.137592976,1.202972164,1.165317299,1.20884022,1.07589071,1.098186328,1.042907893,1.053032828,0.876246874,0.890019078,1.27117139,0.897219636
3.146670019,3.85662633,2.282663521,2.754908352,2.9606759,1.221796006,2.994376993,2.400845861,2.31838585,1.922543967,1.912845891,1.595861125,2.992815185,2.834586215,2.291727713,2.121127481,2.280255304,1.458465819
0.888176652,0.699978283,0.696215314,0.663808959,0.640551079,0.651376236,1.184744876,1.194584782,1.091326977,1.111660129,1.083455654,1.161600697,0.677586481,0.657278164,0.57447463,0.691663002,0.779058303,0.756726123
1.058622896,1.146604633,1.061611476,1.111391445,1.27028852,1.084028049,0.886490622,0.818087754,0.898232666,0.863047145,0.842602675,0.886202544,1.421364434,1.528619292,1.553772333,1.636380262,1.867910348,1.804372832
0.623738489,0.604553746,0.582342202,0.566735895,0.546659931,0.573229445,1.144653604,1.167028943,1.301948431,1.283111156,1.272267431,1.30382603,0.596263666,0.55847902,0.642968055,0.558993605,0.629522094,0.592549028
1.887352021,0.935049084,0.80525062,1.457123988,1.393397442,0.867656703,0.839515661,0.892990794,0.910321252,0.955624006,0.947528555,1.019652699,1.470000517,1.152530479,1.145690537,1.306011228,1.274467327,1.279727056
0.618792262,0.584500021,0.589035276,0.597411165,0.609913991,0.625767442,1.08934053,1.132292719,1.12877045,1.001000436,1.149471746,1.056780616,0.550632974,0.747314795,0.819050831,0.689763966,0.601696802,0.653415009
0.669450711,0.641619246,0.641526735,0.655354972,0.649423248,0.652347916,1.157609074,1.271043672,1.182580391,1.187655403,1.142258914,1.169140262,0.654066317,0.561077325,0.683475148,0.71075453,0.68401503,0.706095366
